source,category,subcategory,scope,text_en,text_zh,preview,extra_id
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_pencil,手持铅笔,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_phone,拿着手机,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_pillow,抱着枕头,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_pipe,拿着烟斗,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_pizza,拿着披萨,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_plate,端着碟子,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_poke_ball,拿着精灵球,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_pokemon,抱着宝可梦,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_polearm,手持长柄武器,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_sack,拎着包袱,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_scythe,手持镰刀,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_sheath,握着刀鞘,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_shield,手持盾牌,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_shoes,拿着鞋子,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_sign,手持招牌,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_spear,手持长矛,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_spoon,拿着汤勺,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_staff,手持法杖,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_strap,手拉着吊带,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_stuffed_animal,抱着毛绒玩具,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_stylus,手持手写笔,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_sword,手持剑,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_syringe,手持注射器,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_towel,拿着毛巾,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_tray,托着盘子,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_umbrella,撑伞,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_wand,握着棒子,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,holding_whip,握着鞭子,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,arm_around_neck,单手搂着脖子,,
local_sd_prompt_editor,表情动作,手部动作(拿着某物),default,arms_around_neck,双手搂着脖子,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,covering,遮盖的动作,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,covering_face,挡住脸,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,covering_ass,遮着臀部,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,covering_crotch,遮着裆部,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,covering_eyes,遮住眼睛,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,covering_mouth,挡住嘴巴,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,covering_nipples,挡住乳头,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hands_on_another's_,双手放在别人的脸上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hands_on_another's_cheeks,双手放在对方的脸颊上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hands_on_ass,双手放在屁股上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hands_on_feet,双手放在脚上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hands_on_headwear,双手碰到头上的饰物,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hands_on_hilt,双手搭在刀柄上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hands_on_lap,双手放在两腿之间,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hands_on_own_face,双手放在自己的脸上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hands_on_own_cheeks,双手放在自己的脸颊上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hands_on_own_chest,双手放在自己的胸口,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hands_on_own_head,双手放在自己的头上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hands_on_own_knees,双手放在自己的膝盖上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hands_on_own_stomach,双手放在自己的肚子上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hands_on_own_thighs,双手放在自己的大腿上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hands_on_another's_shoulders,双手放在别人的肩膀上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hands_on_hips,双手叉腰|双手搁在腰上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_on_another's_,手接触到对方的脸,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_on_another's_cheek,手摸着对方的脸颊,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_on_another's_chest,手放在对方的胸前,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_on_another's_chin,手托着对方的下巴,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_on_another's_head,手放在对方的头上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_on_another's_shoulder,手放在对方的肩上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_on_another's_stomach,手放在对方的肚子上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_on_ass,手放在屁股上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_on_head,手放在头上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_on_headwear,手触碰帽子,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_on_hilt,手搁在刀柄上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_on_hip,手叉着腰|手搁在腰上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_on_own_,把手放在自己脸上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_on_own_cheek,把手放在自己的脸颊上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_on_own_chest,把手放在自己的胸口,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_on_own_chin,手碰着自己的下巴,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_on_own_stomach,把手放在自己的肚子上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_on_shoulder,手放在肩上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_in_another's_hair,手放在对方的头发上,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_in_hair,手埋在头发里,,
local_sd_prompt_editor,表情动作,手部动作(放在某地),default,hand_in_pocket,手插在口袋里,,
local_sd_prompt_editor,表情动作,手部动作(抓着某物),default,ass_grab,抓着屁股,,
local_sd_prompt_editor,表情动作,手部动作(抓着某物),default,flat_chest_grab,抓着贫乳,,
local_sd_prompt_editor,表情动作,手部动作(抓着某物),default,grabbing,抓住|抓着,,
local_sd_prompt_editor,表情动作,手部动作(抓着某物),default,grabbing_another's_ass,抓着对方屁股,,
local_sd_prompt_editor,表情动作,手部动作(抓着某物),default,grabbing_another's_hair,抓着对方的头发,,
local_sd_prompt_editor,表情动作,手部动作(抓着某物),default,grabbing_from_behind,从背后揉胸|从背后抓住胸部,,
local_sd_prompt_editor,表情动作,手部动作(抓着某物),default,grabbing_own_ass,抓着自己的屁股,,
local_sd_prompt_editor,表情动作,手部动作(抓着某物),default,guided_penetration,抓住男性器插入自己,,
local_sd_prompt_editor,表情动作,手部动作(抓着某物),default,hair_grab,抓着头发,,
local_sd_prompt_editor,表情动作,手部动作(抓着某物),default,leg_grab,抓着腿,,
local_sd_prompt_editor,表情动作,手部动作(抓着某物),default,necktie_grab,抓着领带,,
local_sd_prompt_editor,表情动作,手部动作(抓着某物),default,neckwear_grab,抓着颈部的衣服,,
local_sd_prompt_editor,表情动作,手部动作(抓着某物),default,penis_grab,抓着阴茎,,
local_sd_prompt_editor,表情动作,手部动作(抓着某物),default,pillow_grab,抓着枕头,,
local_sd_prompt_editor,表情动作,手部动作(抓着某物),default,sheet_grab,抓着床单,,
local_sd_prompt_editor,表情动作,手部动作(抓着某物),default,tail_grab,抓着尾巴,,
local_sd_prompt_editor,表情动作,手部动作(抓着某物),default,thigh_grab,抓着大腿,,
local_sd_prompt_editor,表情动作,手部动作(抓着某物),default,torso_grab,抓着躯干,,
local_sd_prompt_editor,表情动作,手部动作(抓着某物),default,wrist_grab,抓着手腕,,
local_sd_prompt_editor,表情动作,腿部动作,default,legs_up,抬一只腿,,
local_sd_prompt_editor,表情动作,腿部动作,default,spread legs,张腿,,
local_sd_prompt_editor,表情动作,腿部动作,default,legs_together,两腿并拢,,
local_sd_prompt_editor,表情动作,腿部动作,default,crossed_legs,二郎腿,,
local_sd_prompt_editor,表情动作,腿部动作,default,m_legs,M字摆腿,,
local_sd_prompt_editor,表情动作,腿部动作,default,"standing_split,_leg_up",M字摆腿,,
local_sd_prompt_editor,表情动作,腿部动作,default,curtsy,屈膝礼（女仆行礼）,,
local_sd_prompt_editor,表情动作,腿部动作,default,hand_between_legs,双腿之间的手,,
local_sd_prompt_editor,表情动作,腿部动作,default,open_stance,稍息,,
local_sd_prompt_editor,表情动作,腿部动作,default,convenient_leg,挡住关键部位的腿,,
local_sd_prompt_editor,表情动作,腿部动作,default,leg_lock,用双腿夹住,,
local_sd_prompt_editor,表情动作,腿部动作,default,legs,双腿,,
local_sd_prompt_editor,表情动作,腿部动作,default,legs_over_head,双腿抬过头,,
local_sd_prompt_editor,表情动作,腿部动作,default,"squatting,_open_legs",蹲下分开双腿,,
local_sd_prompt_editor,表情动作,腿部动作,default,knees_together_feet_apart,膝盖合并，两脚分开,,
local_sd_prompt_editor,表情动作,腿部动作,default,animal_on_lap,膝盖上有动物,,
local_sd_prompt_editor,表情动作,腿部动作,default,hand_on_own_knee,手放在自己的膝盖上,,
local_sd_prompt_editor,表情动作,腿部动作,default,knee_up,顶起膝盖,,
local_sd_prompt_editor,表情动作,腿部动作,default,knees,膝盖,,
local_sd_prompt_editor,表情动作,腿部动作,default,knees_to_chest,膝盖顶到胸部,,
local_sd_prompt_editor,表情动作,腿部动作,default,on_lap,在膝盖上,,
local_sd_prompt_editor,表情动作,腿部动作,default,sitting,坐,,
local_sd_prompt_editor,表情动作,腿部动作,default,wariza,鸭子坐,,
local_sd_prompt_editor,表情动作,腿部动作,default,straddling,跨坐,,
local_sd_prompt_editor,表情动作,腿部动作,default,yokozuwari,侧身坐,,
local_sd_prompt_editor,表情动作,腿部动作,default,sitting_backwards,向后坐,,
local_sd_prompt_editor,表情动作,腿部动作,default,sitting_in_tree,坐在树上,,
local_sd_prompt_editor,表情动作,腿部动作,default,sitting_on_xx,坐在物体上,,
local_sd_prompt_editor,表情动作,腿部动作,default,butterfly_sitting,蝴蝶坐,,
local_sd_prompt_editor,表情动作,腿部动作,default,lotus_position,坐在桌子上,,
local_sd_prompt_editor,表情动作,腿部动作,default,sitting_on_railing,坐在栏杆上,,
local_sd_prompt_editor,表情动作,腿部动作,default,sitting_on_rock,坐在石头,,
local_sd_prompt_editor,表情动作,腿部动作,default,sitting_on_stairs,坐在楼梯上,,
local_sd_prompt_editor,表情动作,腿部动作,default,sitting_on_table,坐在桌子上,,
local_sd_prompt_editor,表情动作,腿部动作,default,sitting_on_water,坐在水上,,
local_sd_prompt_editor,表情动作,腿部动作,default,cushion,坐垫,,
local_sd_prompt_editor,表情动作,腿部动作,default,indian_style,盘腿坐,,
local_sd_prompt_editor,表情动作,腿部动作,default,sitting_on_chair,坐在椅子上,,
local_sd_prompt_editor,表情动作,腿部动作,default,sidesaddle,侧坐在鞍上,,
local_sd_prompt_editor,表情动作,腿部动作,default,sitting_on_bed,坐在床上,,
local_sd_prompt_editor,表情动作,腿部动作,default,sitting_on_desk,坐在课桌上,,
local_sd_prompt_editor,表情动作,腿部动作,default,sitting_on_lap,坐在大腿上,,
local_sd_prompt_editor,表情动作,腿部动作,default,sitting_on_person,坐在人身上,,
local_sd_prompt_editor,表情动作,腿部动作,default,upright_straddle,对坐体位,,
local_sd_prompt_editor,表情动作,腿部动作,default,squatting,蹲下,,
local_sd_prompt_editor,表情动作,腿部动作,default,one_knee,一只膝盖,,
local_sd_prompt_editor,表情动作,腿部动作,default,kneeling,下跪,,
local_sd_prompt_editor,表情动作,腿部动作,default,all_fours,四肢着地,,
local_sd_prompt_editor,表情动作,腿部动作,default,gravure_pose,凹版姿势,,
local_sd_prompt_editor,表情动作,腿部动作,default,kicking,踢,,
local_sd_prompt_editor,表情动作,腿部动作,default,high_kick,高踢,,
local_sd_prompt_editor,表情动作,腿部动作,default,soaking_feet,泡脚,,
local_sd_prompt_editor,表情动作,腿部动作,default,reclining,斜倚,,
local_sd_prompt_editor,表情动作,腿部动作,default,hugging_own_legs,抱自己的双腿,,
local_sd_prompt_editor,表情动作,腿部动作,default,bare_legs,裸腿,,
local_sd_prompt_editor,表情动作,腿部动作,default,between_legs,(强调)两腿之间,,
local_sd_prompt_editor,表情动作,腿部动作,default,cropped_legs,只画了一部分腿,,
local_sd_prompt_editor,表情动作,腿部动作,default,k/da_(league_of_legends),KDA组合(英雄联盟),,
local_sd_prompt_editor,表情动作,腿部动作,default,leg_belt,腿部系着带子,,
local_sd_prompt_editor,表情动作,腿部动作,default,leg_hair,腿毛,,
local_sd_prompt_editor,表情动作,腿部动作,default,leg_up,抬起腿,,
local_sd_prompt_editor,表情动作,腿部动作,default,legs_apart,两腿分开,,
local_sd_prompt_editor,表情动作,腿部动作,default,lowleg,M字摆腿,,
local_sd_prompt_editor,表情动作,腿部动作,default,mechanical_legs,机械义足,,
local_sd_prompt_editor,表情动作,腿部动作,default,multiple_legs,多足角色,,
local_sd_prompt_editor,表情动作,腿部动作,default,no_legs,没画出腿,,
local_sd_prompt_editor,表情动作,腿部动作,default,no_legwear,裆胯以下裸着,,
local_sd_prompt_editor,表情动作,腿部动作,default,tail_between_legs,尾巴蜷到两腿之间,,
local_sd_prompt_editor,表情动作,腿部动作,default,barefoot,裸足,,
local_sd_prompt_editor,表情动作,腿部动作,default,foot_out_of_frame,单脚不在图内,,
local_sd_prompt_editor,表情动作,腿部动作,default,footprints,脚印,,
local_sd_prompt_editor,表情动作,腿部动作,default,dirty_feet,脚的画法错误,,
local_sd_prompt_editor,表情动作,腿部动作,default,feet,脚,,
local_sd_prompt_editor,表情动作,腿部动作,default,feet_out_of_frame,双脚不在图内,,
local_sd_prompt_editor,表情动作,腿部动作,default,feet_up,翘起脚,,
local_sd_prompt_editor,表情动作,腿部动作,default,wrong_feet,脚部作画错误,,
local_sd_prompt_editor,表情动作,腿部动作,default,cameltoe,骆驼趾,,
local_sd_prompt_editor,表情动作,腿部动作,default,pigeon-toed,萌向的内八腿,,
local_sd_prompt_editor,表情动作,腿部动作,default,tiptoes,踮起脚尖,,
local_sd_prompt_editor,表情动作,腿部动作,default,toe-point,趾尖|脚尖,,
local_sd_prompt_editor,表情动作,腿部动作,default,amputee,欠损|独脚|肢体残缺|欠损少女,,
local_sd_prompt_editor,表情动作,腿部动作,default,ankle_strap,脚踝丝环,,
local_sd_prompt_editor,表情动作,腿部动作,default,ankle_wrap,脚踝套,,
local_sd_prompt_editor,表情动作,腿部动作,default,crossed_ankles,交叉脚踝,,
local_sd_prompt_editor,表情动作,腿部动作,default,pince-nez,夹鼻眼镜|无脚眼镜,,
local_sd_prompt_editor,表情动作,腿部动作,default,folded,抬腿露阴,,
local_sd_prompt_editor,表情动作,腿部动作,default,thick_thighs,肉腿,,
local_sd_prompt_editor,表情动作,腿部动作,default,thigh_holster,腿上系着带子或工具包或枪套,,
local_sd_prompt_editor,表情动作,其他动作,default,asymmetrical_docking,胸部互碰|胸顶着胸,,
local_sd_prompt_editor,表情动作,其他动作,default,back-to-back,背对背,,
local_sd_prompt_editor,表情动作,其他动作,default,cunnilingus,舔阴,,
local_sd_prompt_editor,表情动作,其他动作,default,eye_contact,眼对眼（对视）,,
local_sd_prompt_editor,表情动作,其他动作,default,facing_another,面对另一个,,
local_sd_prompt_editor,表情动作,其他动作,default,feeding,喂食,,
local_sd_prompt_editor,表情动作,其他动作,default,finger_in_another's_mouth,口内指交,,
local_sd_prompt_editor,表情动作,其他动作,default,fingering,指交,,
local_sd_prompt_editor,表情动作,其他动作,default,french_kiss,法国之吻,,
local_sd_prompt_editor,表情动作,其他动作,default,giving,递|赠送,,
local_sd_prompt_editor,表情动作,其他动作,default,grinding,素股|臀推,,
local_sd_prompt_editor,表情动作,其他动作,default,groping,猥亵,,
local_sd_prompt_editor,表情动作,其他动作,default,holding_hands,牵手,,
local_sd_prompt_editor,表情动作,其他动作,default,hug,拥抱,,
local_sd_prompt_editor,表情动作,其他动作,default,imminent_kiss,即将接吻,,
local_sd_prompt_editor,表情动作,其他动作,default,incoming_food,递食物,,
local_sd_prompt_editor,表情动作,其他动作,default,incoming_gift,递礼物,,
local_sd_prompt_editor,表情动作,其他动作,default,interlocked_fingers,紧扣的双手,,
local_sd_prompt_editor,表情动作,其他动作,default,Kabedon,壁咚,,
local_sd_prompt_editor,表情动作,其他动作,default,lap_pillow,膝枕,,
local_sd_prompt_editor,表情动作,其他动作,default,licking_penis,舔阴茎,,
local_sd_prompt_editor,表情动作,其他动作,default,long_tongue,长舌头,,
local_sd_prompt_editor,表情动作,其他动作,default,mimikaki,掏耳勺,,
local_sd_prompt_editor,表情动作,其他动作,default,oral_invitation,迎接射精而伸出舌头,,
local_sd_prompt_editor,表情动作,其他动作,default,princess_carry,公主抱,,
local_sd_prompt_editor,表情动作,其他动作,default,shared_bathing,共浴|鸳鸯浴,,
local_sd_prompt_editor,表情动作,其他动作,default,shared_food,共享食物|用嘴递食物,,
local_sd_prompt_editor,表情动作,其他动作,default,sitting_on_head,坐在头上,,
local_sd_prompt_editor,表情动作,其他动作,default,sitting_on_shoulder,坐在肩膀上,,
local_sd_prompt_editor,表情动作,其他动作,default,slapping,掌掴,,
local_sd_prompt_editor,表情动作,其他动作,default,spanking,打屁股,,
local_sd_prompt_editor,表情动作,其他动作,default,special_feeling_(meme),雪中打伞的恋人梗,,
local_sd_prompt_editor,表情动作,其他动作,default,symmetrical_docking,胸挤胸,,
local_sd_prompt_editor,表情动作,其他动作,default,tongue,舌头,,
local_sd_prompt_editor,表情动作,其他动作,default,tongue_out,吐舌头,,
local_sd_prompt_editor,表情动作,其他动作,default,uvula,小舌头|口盖垂|悬雍垂,,
local_sd_prompt_editor,表情动作,其他动作,default,ear_biting,咬耳朵,,
local_sd_prompt_editor,表情动作,其他动作,default,mixed_bathing,混浴,,
local_sd_prompt_editor,画面,画质,default,checkered,格子的,,
local_sd_prompt_editor,画面,画质,default,lowres,低分辨率,,
local_sd_prompt_editor,画面,画质,default,highres,高分辨率,,
local_sd_prompt_editor,画面,画质,default,absurdres,超高分辨率,,
local_sd_prompt_editor,画面,画质,default,incredibly absurdres,极高分辨率,,
local_sd_prompt_editor,画面,画质,default,huge filesize,超级高分辨率/大文件,,
local_sd_prompt_editor,画面,画质,default,wallpaper,壁纸,,
local_sd_prompt_editor,画面,画质,default,pixel art,点阵图,,
local_sd_prompt_editor,画面,画质,default,monochrome,单色图片,,
local_sd_prompt_editor,画面,艺术风格,default,artbook,原画,,
local_sd_prompt_editor,画面,艺术风格,default,game cg,游戏CG,,
local_sd_prompt_editor,画面,艺术风格,default,comic,漫画,,
local_sd_prompt_editor,画面,艺术风格,default,4koma,四格,,
local_sd_prompt_editor,画面,艺术风格,default,animated gif,GIF格式图片,,
local_sd_prompt_editor,画面,艺术风格,default,dakimakura,抱枕,,
local_sd_prompt_editor,画面,艺术风格,default,cosplay,角色扮演,,
local_sd_prompt_editor,画面,艺术风格,default,crossover,穿越,,
local_sd_prompt_editor,画面,艺术风格,default,dark,暗的 (暗黑),,
local_sd_prompt_editor,画面,艺术风格,default,light,亮的 (照明艺术),,
local_sd_prompt_editor,画面,艺术风格,default,guro,猎奇,,
local_sd_prompt_editor,画面,艺术风格,default,realistic,写实,,
local_sd_prompt_editor,画面,艺术风格,default,photo,照片,,
local_sd_prompt_editor,画面,艺术风格,default,real,真实,,
local_sd_prompt_editor,画面,艺术风格,default,landscape/scenery,风景,,
local_sd_prompt_editor,画面,艺术风格,default,cityscape,城市风景 (城市景观),,
local_sd_prompt_editor,画面,艺术风格,default,science fiction,科技幻想,,
local_sd_prompt_editor,画面,艺术风格,default,原创,原版,,
local_sd_prompt_editor,画面,艺术风格,default,parody,拙劣的模仿,,
local_sd_prompt_editor,画面,艺术风格,default,personification,拟人,,
local_sd_prompt_editor,画面,艺术风格,default,optical illusion,视觉错误,,
local_sd_prompt_editor,画面,艺术风格,default,fine art parody,名画模仿,,
local_sd_prompt_editor,画面,艺术风格,default,素描,涂鸦,,
local_sd_prompt_editor,画面,艺术风格,default,traditional media,传统媒体（手绘稿）,,
local_sd_prompt_editor,画面,艺术风格,default,watercolor (medium),透明水彩绘,,
local_sd_prompt_editor,画面,艺术风格,default,silhouette,剪影,,
local_sd_prompt_editor,画面,艺术风格,default,cover,封面,,
local_sd_prompt_editor,画面,艺术风格,default,album,专辑,,
local_sd_prompt_editor,画面,艺术风格,default,sample,图上有字样,,
local_sd_prompt_editor,画面,艺术风格,default,back,背影像,,
local_sd_prompt_editor,画面,艺术风格,default,bust,半身像,,
local_sd_prompt_editor,画面,艺术风格,default,profile,侧面绘,,
local_sd_prompt_editor,画面,艺术风格,default,expressions,表情绘（各种表情）,,
local_sd_prompt_editor,画面,艺术风格,default,everyone,一部作品中的主要人物集齐,,
local_sd_prompt_editor,画面,艺术风格,default,column lineup,一列列小图组成大图,,
local_sd_prompt_editor,画面,艺术风格,default,transparent background,透明的背景,,
local_sd_prompt_editor,画面,艺术风格,default,simple background,简单的背景,,
local_sd_prompt_editor,画面,艺术风格,default,gradient background,渐变的背景,,
local_sd_prompt_editor,画面,艺术风格,default,zoom layer,背景是前景的放大版,,
local_sd_prompt_editor,画面,艺术风格,default,8 Bit Game,8bit游戏,,
local_sd_prompt_editor,画面,艺术风格,default,1980s anime,80动画,,
local_sd_prompt_editor,画面,艺术风格,default,disney movie,迪士尼电影,,
local_sd_prompt_editor,画面,艺术风格,default,goth,哥特摇滚,,
local_sd_prompt_editor,画面,艺术风格,default,80s movie,80电影,,
local_sd_prompt_editor,画面,艺术风格,default,bubble bobble,泡泡龙,,
local_sd_prompt_editor,画面,艺术风格,default,style of Pixar,皮克斯动画,,
local_sd_prompt_editor,画面,艺术风格,default,Polaroid art,宝丽来艺术,,
local_sd_prompt_editor,画面,艺术风格,default,Kaleidoscope Photography,万花筒摄影,,
local_sd_prompt_editor,画面,艺术风格,default,opal render,欧泊渲染,,
local_sd_prompt_editor,画面,艺术风格,default,chemigram,色谱图,,
local_sd_prompt_editor,画面,艺术风格,default,Studio Ghibli,吉卜力风格,,
local_sd_prompt_editor,画面,艺术风格,default,dreamlike,梦幻,,
local_sd_prompt_editor,画面,艺术风格,default,(faux traditional media),签绘风格,,
local_sd_prompt_editor,画面,艺术风格,default,genshin impact,原神冲击,,
local_sd_prompt_editor,画面,艺术风格,default,azur lane,碧蓝航线,,
local_sd_prompt_editor,画面,艺术风格,default,kantai collection,舰队收藏,,
local_sd_prompt_editor,画面,艺术风格,default,rebecca (cyberpunk),边缘行者,,
local_sd_prompt_editor,画面,艺术风格,default,chainsaw man,电锯人,,
local_sd_prompt_editor,画面,艺术风格,default,Magic Vortex,魔法旋涡,,
local_sd_prompt_editor,画面,艺术风格,default,(dieselpunk),柴油朋克,,
local_sd_prompt_editor,画面,艺术风格,default,magazine scan,杂志扫描,,
local_sd_prompt_editor,画面,艺术风格,default,album cover,专辑封面,,
local_sd_prompt_editor,画面,艺术风格,default,(lineart),线条变粗,,
local_sd_prompt_editor,画面,艺术风格,default,synthwave,蒸汽波,,
local_sd_prompt_editor,画面,艺术风格,default,"(illustration),(paper figure),(lococo),((impasto)),(shiny skin)",洛可可,,
local_sd_prompt_editor,画面,艺术类型,default,monochrome,单色图片,,
local_sd_prompt_editor,画面,艺术类型,default,Collage,拼贴艺术 (拼贴艺术),,
local_sd_prompt_editor,画面,艺术类型,default,Dalle de verre,彩色玻璃,,
local_sd_prompt_editor,画面,艺术类型,default,pixel art,像素画,,
local_sd_prompt_editor,画面,艺术类型,default,Encaustic painting,瓷画,,
local_sd_prompt_editor,画面,艺术类型,default,Ink wash painting,水墨画,,
local_sd_prompt_editor,画面,艺术类型,default,Mezzotint,铜版雕刻,,
local_sd_prompt_editor,画面,艺术类型,default,silhouette,剪影,,
local_sd_prompt_editor,画面,艺术类型,default,illustration,插画,,
local_sd_prompt_editor,画面,艺术类型,default,"(((ink))), ((watercolor))",水彩画,,
local_sd_prompt_editor,画面,艺术类型,default,"illustration,(((ukiyoe))),((sketch)),((japanese_art))",浮世绘,,
local_sd_prompt_editor,画面,艺术类型,default,"((wash painting)),((ink s...))",中国风,,
local_sd_prompt_editor,画面,艺术类型,default,"((dyeing)),((oil painting)),((impasto))",油画,,
local_sd_prompt_editor,画面,艺术类型,default,"(posing sketch), (monochrome)",黑白草图,,
local_sd_prompt_editor,画面,艺术类型,default,涂鸦,手画草稿,,
local_sd_prompt_editor,画面,艺术类型,default,"(monochrome), (gray scale), (pencil sketch lines",铅笔速写,,
local_sd_prompt_editor,画面,艺术类型,default,(watercolor pencil),彩铅画,,
local_sd_prompt_editor,画面,艺术派系,default,((art nouveau)),新艺术主义,,
local_sd_prompt_editor,画面,艺术派系,default,((classicism)),古典主义,,
local_sd_prompt_editor,画面,艺术派系,default,((futurism)),未来主义,,
local_sd_prompt_editor,画面,艺术派系,default,((Dadaism)),达达主义,,
local_sd_prompt_editor,画面,艺术派系,default,((abstract art)),抽象艺术,,
local_sd_prompt_editor,画面,艺术派系,default,((ASCII art)),ASCII艺术,,
local_sd_prompt_editor,画面,艺术家风格,default,((alphonse mucha)),穆夏风格,,
local_sd_prompt_editor,画面,艺术家风格,default,((Monet style)),莫奈风格,,
local_sd_prompt_editor,画面,光影,default,rim light,轮廓光,,
local_sd_prompt_editor,画面,光影,default,Volumetric Lighting,体积光,,
local_sd_prompt_editor,画面,光影,default,glowing neon lights,霓虹灯,,
local_sd_prompt_editor,画面,光影,default,Cinematic Lighting,电影级光照,,
local_sd_prompt_editor,画面,光影,default,lens flare,透镜光晕,,
local_sd_prompt_editor,画面,光影,default,metallic luster,金属光泽,,
local_sd_prompt_editor,画面,光影,default,moody lighting,氛围光照,,
local_sd_prompt_editor,画面,光影,default,Tyndall effect,丁达尔效应,,
local_sd_prompt_editor,画面,光影,default,light leaks,漏光光效,,
local_sd_prompt_editor,画面,光影,default,background light,背景光,,
local_sd_prompt_editor,画面,光影,default,available light,自然光,,
local_sd_prompt_editor,画面,写实,default,realistic,写实,,
local_sd_prompt_editor,画面,写实,default,highres,厚涂（风格）,,
local_sd_prompt_editor,画面,写实,default,photo_(medium),照片（风格）,,
local_sd_prompt_editor,画面,写实,default,oil_painting,油画,,
local_sd_prompt_editor,画面,写实,default,reality,真实,,
local_sd_prompt_editor,画面,写实,default,polaroid,照片(拍立得),,
local_sd_prompt_editor,画面,素描,default,sketch,素描,,
